	padj	log2FoldChange
ENST00000552561.5_TMEM106C-220	2.55845370736942e-07	2.0222276345698
ENST00000542774.5_CARS2-229	0.00445581198702374	2.78399147167397
ENST00000257575.9_RNFT2-201	0.00220068027536573	1.73086230510876
ENST00000359949.11_P2RX4-203	0.00148887649712498	3.05603046917922
ENST00000460528.1_KCP-201	0.00230019384874192	2.79515262721574
ENST00000610776.5_KCP-203	3.09760567196686e-10	4.15667996725998
ENST00000676619.1_KCP-208	0.000780193653508169	2.64147781044643
ENST00000678888.1_KCP-211	1.55068016831397e-05	4.44181231146709
ENST00000393413.7_MDM2-210	3.46134946291251e-07	4.75640322337879
ENST00000544125.1_MDM2-230	3.81758484921889e-05	1.64790607776597
ENST00000429716.5_DBNL-203	5.17008179285716e-09	5.33518287530236
ENST00000358604.7_ZNG1B-202	1.63668646476314e-07	4.83617601101251
ENST00000354115.6_IL1RN-202	1.25030936811445e-06	2.55157041487097
ENST00000409400.1_BIN1-211	0.000997662325492865	2.34962152857647
ENST00000373425.8_ANGPTL2-202	1.52792395350322e-05	1.59665576124157
ENST00000374214.3_UQCC2-201	1.40695904485089e-05	1.79954217661131
ENST00000360025.7_ARRB1-201	1.33590383636557e-26	2.17902318397742
ENST00000529073.5_CCDC90B-211	1.05869884409141e-06	2.56865503136322
ENST00000527260.5_DCUN1D5-203	2.7677204575759e-06	4.3339430332336
ENST00000528834.1_YAP1-206	0.000447077560507732	3.84995047678495
ENST00000527992.5_SLC37A4-210	5.55321311610862e-05	2.09558468318941
ENST00000238936.8_MFSD13A-201	0.000997662325492865	1.67271995215961
ENST00000445951.5_FAM149B1-203	0.00374745831263355	2.11671058140381
ENST00000392640.6_METTL5-203	1.31581723268636e-10	5.84307343891386
ENST00000475611.1_WDR12-205	1.47679680987463e-06	1.64491920708303
ENST00000352301.8_HNRNPD-202	0.000598306219082017	1.76159111423192
ENST00000644866.2_FGF2-203	8.98663025549625e-09	5.03602967045721
ENST00000267568.8_PTGR2-201	0.00123889068680139	3.21358358417884
ENST00000554950.1_WARS1-220	0.00343755199571744	3.09708715051148
ENST00000569437.5_ULK3-220	0.00335340647585225	1.98552743785571
ENST00000379661.8_KATNB1-201	4.14896066876864e-10	1.94154821827151
ENST00000563594.6_DEF8-210	5.75462697605404e-10	5.6295448326603
ENST00000566079.5_DEF8-216	0.00202427625559586	2.65717645181269
ENST00000319481.8_OSBPL1A-201	0.00455036139861307	2.34744094184095
ENST00000269468.10_MBD1-201	0.00116910987370703	2.65094464076563
ENST00000585672.5_MBD1-212	0.00418091352247979	2.90060305433008
ENST00000271651.8_CTSK-201	3.25194627064251e-15	1.6238424014999
ENST00000366899.4_DUSP10-201	1.45241420519418e-05	1.60978383899716
ENST00000350592.7_C1orf43-201	9.58221229334012e-17	7.57343585956655
ENST00000272542.8_SLC20A1-201	9.01842634521248e-17	1.63640477575491
ENST00000485161.5_RABL3-207	0.00157130011087435	2.95025705422327
