	padj	log2FoldChange
ENST00000563145.1_AMDHD2-205	0.000916057373805696	1.76337664856252
ENST00000648227.1_AMDHD2-219	0.00197625756737854	1.86453206968991
ENST00000409849.5_ANKZF1-202	0.00252269803955849	2.74965564704729
ENST00000296099.2_UCN-201	4.5202650792981e-05	1.6143290417071
ENST00000296210.11_TPRA1-201	0.000356541868283587	3.88795663879536
ENST00000296233.4_KLF15-201	0.00328684916287858	2.84548127558347
ENST00000296839.5_FOXQ1-201	8.67544920625551e-11	1.59732293619925
ENST00000672517.1_CFL2-208	9.39440980640713e-05	3.81713180797053
ENST00000374139.8_DRGX-201	0.000312439194722151	1.9033042027742
ENST00000475752.1_SCG5-205	0.00187982271350662	1.68595619620421
ENST00000684793.1_PDIA3-207	0.00306075900123133	2.12870216529474
ENST00000696289.1_TRAPPC2L-216	0.00215630404512499	2.54491363810481
ENST00000641834.2_C19orf48-214	0.00278665092619636	3.57989655656322
ENST00000394836.7_RAB3IL1-202	0.00153152474052009	1.61830330981651
ENST00000368401.6_SLC50A1-202	0.00316191822582011	2.32655592035976
ENST00000568829.1_SPNS1-211	0.000263732911810841	3.69298186390079
ENST00000449744.1_CHD3-205	0.0021655680583082	3.20301704194331
ENST00000473132.1_TOMM20-203	0.000765980144663429	2.6643340284313
ENST00000686926.1_LIG4-209	0.00376644273610323	3.18145137097676
ENST00000531380.2_FZD4-201	2.42322624712955e-06	1.58488297795923
ENST00000587703.5_PTPN2-206	0.00468527689381943	2.21916643690368
ENST00000534333.1_DRAP1-209	0.00320266109388147	1.77142074370734
ENST00000581920.1_TYMS-205	0.000347194123146786	3.2325499787779
ENST00000374694.3_FZD8-201	4.79015293536331e-10	1.82915560064001
ENST00000441722.5_ZFAS1-205	5.1420061189098e-05	2.82411318929537
ENST00000298743.9_GAS1-201	0.00106846411264273	2.39811253374985
ENST00000314088.6_H2AC6-201	3.69633597506789e-05	1.94969066353762
ENST00000377791.4_H2AC6-202	6.55705082133448e-07	1.72417336357896
ENST00000320996.14_PITPNB-201	0.00258790059455881	2.56788466303812
ENST00000470543.1_HIGD1A-205	0.000626220275858852	3.17546476083285
ENST00000323206.2_TMEM102-201	0.00269266164708551	3.25376370906148
ENST00000333175.9_TMEM259-201	0.000593460682340493	3.23680413068075
ENST00000395560.7_UPP1-202	6.05632607002621e-09	1.68566029866192
ENST00000491513.5_UBE2G2-209	0.003249750484394	2.40910329382087
ENST00000455271.5_RPS27L-204	0.000131656847139507	1.76359036933821
ENST00000533130.1_HSF1-211	6.6844096096115e-05	3.8151301882787
ENST00000397071.5_DHRS4L2-202	1.2858447749404e-06	4.57270374414643
ENST00000567495.6_CLN3-227	2.13854470745654e-06	5.19336863404954
ENST00000330914.7_TUBB-206	0.000943266820716866	1.75690821588954
ENST00000572705.2_TRPV1-207	0.00416611158552	3.13158481883722
ENST00000475834.2_IGF2R-203	0.000100952259778937	2.35639534456579
ENST00000552819.5_PCBP2-223	1.97032552360164e-05	1.83350619081581
ENST00000409858.8_UAP1L1-202	0.000114987574750134	2.35304769578393
ENST00000362007.6_GLMP-201	2.09630234200965e-11	1.81549792887799
ENST00000429920.1_ATG9A-208	0.00105605534284327	3.2162080758418
ENST00000375631.5_NEU1-206	0.00163635814617511	1.80473631312075
ENST00000599798.1_ZNF611-213	0.000586969592508158	3.70061948351923
ENST00000329478.4_ADAT3-201	0.000736093410178947	1.63120615586062
ENST00000451101.1_DCDC2C-202	0.000131656847139507	2.23069838344031
ENST00000456944.1_ENST00000456944	0.00150649938483592	2.08349829695219
ENST00000431512.1_ATP13A4-AS1-202	5.17380495997577e-05	3.23427297677318
ENST00000508429.1_TMLHEP1-201	0.00376644273610323	2.55766800020867
ENST00000655618.1_ENST00000655618	0.00324022383376532	2.27402987067833
ENST00000453923.1_DDX39BP2-208	0.00111980389008917	1.74986533830769
ENST00000416860.3_TNFRSF14-AS1-201	0.000343220688347941	2.93353245814518
ENST00000496593.5_RPLP0P2-206	0.00399802971303081	1.93395771652323
ENST00000671128.1_CCDC90B-AS1-203	9.53840708838276e-05	2.85210816541905
ENST00000591314.1_ENST00000591314	0.00399506426022523	2.99350923026249
ENST00000599817.6_IGFL2-AS1-205	0.00276289692941493	3.28309637032982
ENST00000666136.1_IGFL2-AS1-210	3.41077475760094e-05	4.46730943083141
ENST00000618966.1_ENST00000618966	9.69675027390341e-08	2.46067634835707
ENST00000635852.1_LINC02009-201	9.07383222235471e-06	2.08695425310701
ENST00000519520.7_DERPC-202	1.10783789230009e-10	2.76461002305352
ENST00000530490.3_ENST00000530490	4.88261968654849e-06	1.82982397470231
ENST00000433695.1_ENST00000433695	0.00325605814850811	2.13119074927575
