	padj	log2FoldChange
ENST00000489344.5_RBM3-208	2.27570605643242e-06	-1.96335324444023
ENST00000491568.6_ARMCX3-206	0.000335907652514453	-3.17809397592563
ENST00000372695.6_BEX4-202	0.000727199689978285	-1.70597448461073
ENST00000299167.12_PHKB-201	2.92994536245503e-10	-2.30872835153216
ENST00000566044.5_PHKB-208	2.03536995761333e-18	-1.78953325166942
ENST00000219299.8_CCDC113-201	0.00262250210149517	-2.36680124446136
ENST00000219302.8_NME3-201	0.00124821262947477	-1.81390331173927
ENST00000613539.1_HMOX2-216	0.000991833909570962	-3.16830788436897
ENST00000540068.6_CORO2B-202	0.000120447316122913	-2.80653676709751
ENST00000558627.1_FAH-207	0.000430784602663036	-1.79439385876386
ENST00000561369.1_FAH-212	0.00222580881711066	-3.09989841874592
ENST00000517597.5_DECR1-204	0.000577322906155557	-1.92970859318474
ENST00000518725.5_DECR1-206	0.000578342048238537	-2.58521270174542
ENST00000220853.8_EMC2-201	0.00277978560224249	-2.75481441275322
ENST00000517784.5_EMC2-203	0.000107526490416224	-1.73788706066338
ENST00000520294.5_EMC2-206	1.16324709141762e-11	-2.00521938629615
ENST00000262580.9_GSDMD-201	0.000131027642945757	-2.21013273797758
ENST00000380629.7_BNIP3L-201	8.83101709208924e-27	-1.87389667651338
ENST00000648319.1_KCNN4-209	0.000528365765411412	-1.95068111713411
ENST00000323798.8_GYS1-202	1.4015125884482e-05	-1.68650122378093
ENST00000576510.5_NFKBIB-206	8.91823305988735e-05	-3.87590421819052
ENST00000264071.7_TUBB4A-201	5.33594451665525e-07	-1.92869935172513
ENST00000262265.10_PIH1D1-201	2.01582901309145e-12	-1.83487979292305
ENST00000595358.5_CCDC61-204	0.00026249866946502	-1.95283636029925
ENST00000263382.8_ASF1B-201	8.02802772068135e-05	-2.41353727071958
ENST00000602028.5_TIMM50-217	0.003546074042456	-2.24362283791244
ENST00000409587.5_PLD3-206	7.87955629113514e-07	-4.34729714120207
ENST00000594085.5_PLD3-216	8.45122727808596e-11	-2.5002502962357
ENST00000700637.1_PLD3-246	3.45392068372929e-07	-2.11562541094034
ENST00000585746.1_TBCB-205	3.99084509995008e-08	-4.89248529299291
ENST00000221856.11_FSD1-201	4.89336467551751e-07	-1.96800950414829
ENST00000360535.9_CLIP3-201	0.000176698862692857	-2.41204669183873
ENST00000706769.1_PTPRS-211	0.00266646825429637	-2.11805013178483
ENST00000292147.7_ETHE1-201	7.22588089246351e-19	-1.92526187733292
ENST00000341049.7_CAV1-201	4.35195692207902e-05	-2.37182026774348
ENST00000675134.1_HSPB1-209	0.000791453546276418	-2.99824958022684
ENST00000324306.11_ZKSCAN1-201	0.00101365648063404	-1.66472918369397
