	padj	log2FoldChange
ENST00000281419.8_ASAP2-201	1.73902701186421e-05	-1.67066364920203
ENST00000410055.5_PDK1-203	4.88434880981387e-05	-2.73820418880266
ENST00000282903.10_PLOD2-201	6.50450796455123e-12	-2.35891043177031
ENST00000284202.9_IMPACT-201	0.00134520571277637	-1.6653960012149
ENST00000455213.6_NEIL2-204	0.00210119966097591	-2.97345268309441
ENST00000396184.7_PDE1C-203	0.000803657902505491	-1.95979755515231
ENST00000544599.5_TMBIM4-209	8.59688522141491e-06	-2.29097980592687
ENST00000466681.2_MALSU1-202	2.71926583944111e-05	-1.60785406349369
ENST00000323963.10_EIF4A2-201	1.96461101101283e-09	-1.59468750208758
ENST00000398085.7_PDXK-206	2.82150485351029e-05	-4.36371156271124
ENST00000699075.1_CMPK1-207	0.00172723343324829	-3.07917292863859
ENST00000368072.10_PEX19-201	0.000914499376120208	-1.8500994591767
ENST00000356770.8_PBRM1-203	0.000346943327895735	-1.75192514873222
ENST00000704014.1_HNRNPK-222	0.00249834623364012	-2.70520574850256
ENST00000532455.1_TAF1D-217	0.00393867954271569	-2.79152829764044
ENST00000680316.1_HSP90B1-218	5.45413104796483e-05	-1.63050298836245
ENST00000299977.9_SLFN5-201	9.46284073840795e-05	-1.68773841349812
ENST00000679624.1_SMAD3-216	0.00108305097194664	-2.35832396576903
ENST00000504392.5_ACSF2-207	0.000350192586448459	-3.44562687929021
ENST00000548176.1_IGFBP6-202	5.43931702484999e-08	-4.85754040822104
ENST00000526138.5_NDUFV1-206	0.00127138432470702	-2.74654174622479
ENST00000301905.9_PBK-201	0.000394682923549932	-2.31616394496038
ENST00000369779.9_SLC16A4-201	0.000992458417481331	-1.60914729781312
ENST00000359172.3_AHCYL1-201	0.00308755256920862	-1.91970538192686
ENST00000505087.1_HNRNPH1-212	0.00452413868027755	-1.6248149270131
ENST00000520415.1_HNRNPH1-237	1.85098294190685e-05	-1.69592378968047
ENST00000525078.1_USP47-204	0.00149397578696748	-2.17333305077321
ENST00000323716.8_ARMC10-202	0.000581489661253491	-3.99896802635244
ENST00000378700.8_ID4-201	6.01765910038505e-06	-2.44278417685966
ENST00000642732.1_AHSA2P-213	0.00290134970155618	-1.60717362282761
ENST00000308375.10_GMPPB-201	0.00219100612230686	-2.94499305701777
ENST00000526683.6_PUF60-208	9.80114932696317e-05	-2.64656811721145
ENST00000400590.8_ZDHHC20-203	0.00242033213650779	-2.72596173895458
ENST00000437167.2_RGPD6-203	0.00264401942455682	-2.07552009908253
ENST00000424224.5_OSBP2-205	1.41847903387721e-06	-4.44237543888396
ENST00000257626.12_GSAP-201	0.000129970632732089	-1.90599037509949
ENST00000702134.1_MIR22HG-232	6.06949800333115e-06	-4.89599534924609
ENST00000621582.1_SRGAP2B-206	0.00320332515717484	-2.51372253507744
ENST00000314752.12_SULT1A1-201	0.00100294419600455	-1.88692851560451
ENST00000566189.5_SULT1A1-202	2.71848005941669e-13	-1.63609050250355
ENST00000672093.1_MYO6-217	0.00206258280309877	-1.64289627528394
ENST00000555800.2_DYNC1H1-204	0.00456742900259261	-2.18412595733349
ENST00000372731.8_SPTAN1-202	0.000237224024130223	-2.7137838411703
ENST00000429957.1_ATAD3A-205	0.00452052456389521	-2.62536866576851
ENST00000643954.1_SPG7-244	0.00181747637521383	-3.32439869646039
ENST00000687789.1_ZNF544-223	0.000631276115295945	-1.59010454034968
ENST00000526390.5_TXNRD1-208	1.18230748146962e-08	-1.77654959966464
ENST00000361557.4_PJA2-202	0.00430623764063906	-2.83979024682868
ENST00000362183.3_MIR324-201	0.00370910058975007	-2.380433814408
ENST00000423617.2_NBDY-202	2.89206811356081e-08	-5.21319831947677
ENST00000463533.1_ANKRD28-208	0.00332720964525148	-3.32283490560079
ENST00000485128.5_ALKBH6-212	0.00102525215786144	-3.63448604531464
ENST00000533920.1_MIR210HG-203	8.13689740451901e-07	-3.09725414910187
ENST00000654187.2_PSMA3-AS1-215	6.56617782454999e-06	-4.83693362153561
ENST00000546686.1_KRT7-AS-201	0.00385195212709227	-1.73112373219974
ENST00000550231.1_ENST00000550231	0.00094296933224258	-3.27435005603507
ENST00000585281.6_ANXA8-205	0.002329174929692	-2.83526895386142
ENST00000582401.6_TXNIP-204	7.0808667874723e-06	-3.43326996927037
ENST00000619541.4_SYNRG-225	0.00113202406066034	-3.48160091381097
ENST00000652078.1_ENST00000652078	0.000274269491046447	-2.5515423109706
ENST00000571542.5_TRIM16L-206	0.000710471180797522	-3.62975201931651
