	padj	log2FoldChange
ENST00000578611.5_MYL12A-206	0.00227572997472468	-2.96551513397934
ENST00000498631.5_WDR13-212	2.47522681076292e-09	-1.99887107016688
ENST00000483674.3_TAFAZZIN-209	0.000351503064466594	-3.493712028734
ENST00000466764.5_RBM3-204	0.00262654469039161	-1.59858432269051
ENST00000489344.5_RBM3-208	2.90247166197198e-05	-1.81293041293368
ENST00000491568.6_ARMCX3-206	7.22412406903435e-05	-3.75349981591698
ENST00000472372.5_DHRS12-206	0.00420736608678393	-2.95815500321027
ENST00000564376.1_PLLP-203	0.000802640362706613	-2.14022123476565
ENST00000219299.8_CCDC113-201	0.00116432612494562	-2.60803791031846
ENST00000219302.8_NME3-201	0.000222712120545643	-2.07534830164136
ENST00000613539.1_HMOX2-216	0.00161261337658617	-3.14474750283015
ENST00000558627.1_FAH-207	0.000148673018013445	-1.95543696574661
ENST00000262580.9_GSDMD-201	2.1573057843718e-05	-2.46697042432055
ENST00000220966.10_PYCR3-201	0.000367880360003185	-2.34020609275264
ENST00000433751.5_PYCR3-203	0.000288278910472055	-3.89150989667633
ENST00000648319.1_KCNN4-209	0.000243977279540723	-2.10121081928531
ENST00000323798.8_GYS1-202	6.66251137284227e-06	-1.77583692251686
ENST00000576510.5_NFKBIB-206	2.68209793300206e-06	-4.93840955695626
ENST00000264071.7_TUBB4A-201	1.3234534680498e-07	-2.04920213601901
ENST00000262265.10_PIH1D1-201	7.19534423301478e-12	-1.8253111829433
ENST00000221486.6_RNASEH2A-201	1.76472633354412e-07	-2.09212165932544
ENST00000595358.5_CCDC61-204	0.000423831695495733	-1.95625778969875
ENST00000263382.8_ASF1B-201	1.4931229676826e-07	-3.1369120039377
ENST00000586420.5_POP4-205	0.000199889154453696	-1.65614983651454
ENST00000409587.5_PLD3-206	2.40806440207253e-07	-4.7329076738456
ENST00000594085.5_PLD3-216	1.65610399037543e-09	-2.38089524294391
ENST00000700637.1_PLD3-246	1.51296392986733e-06	-2.05210644537382
ENST00000585746.1_TBCB-205	2.60121652358116e-08	-5.10152646116078
ENST00000221856.11_FSD1-201	5.3387775274421e-05	-1.68488167325705
ENST00000602066.5_BABAM1-218	0.000803968444901097	-1.71963398333893
ENST00000601091.5_LIG1-219	0.00322750490399513	-3.28672436403376
ENST00000222122.10_DBP-201	0.00174624390190011	-1.79025989316903
ENST00000222214.10_GCDH-201	0.000148212236128938	-1.94177015442497
ENST00000594658.5_CRTC1-203	0.000279457291294064	-1.89332260958984
ENST00000292147.7_ETHE1-201	1.13768016460746e-20	-2.03476519549814
ENST00000341049.7_CAV1-201	0.00158489088780257	-1.98539648813826
ENST00000675134.1_HSPB1-209	0.00207553664601837	-2.80907077655432
ENST00000610533.6_POLD2-218	8.97995410494691e-06	-1.86513160914761
ENST00000698947.1_POLD2-221	0.0007276092141124	-3.30515652552768
ENST00000262352.8_SLC1A1-201	0.00293913487941403	-1.95039540599183
ENST00000625457.1_DNM1-210	0.00135217950382831	-2.72180856375851
ENST00000223864.7_PLGRKT-201	0.00272923812990477	-1.80605068572711
ENST00000496906.1_RGP1-202	2.28132720419588e-07	-3.96025157921393
ENST00000472668.1_NPDC1-203	0.000854519729917911	-1.97464375232769
ENST00000224784.10_ACTA2-201	1.1789159580439e-25	-2.83655521560513
ENST00000415557.1_ACTA2-202	2.16667241878197e-16	-3.39001815385683
ENST00000445828.5_ANKRD26-203	0.00349415627342254	-2.94919822174745
ENST00000392757.8_LHPP-203	0.0019493590194863	-2.97110384667609
ENST00000368759.5_BCCIP-203	3.98281260570631e-08	-1.97467063175482
ENST00000576910.7_GOSR2-210	0.00011322428735061	-4.215746671142
ENST00000642017.2_PNPO-217	1.32304802734022e-06	-2.94196097201757
ENST00000261499.11_B9D1-201	1.97650910210251e-08	-2.77737615237967
ENST00000395616.7_B9D1-203	0.00170998281175691	-2.64230634875922
ENST00000328697.11_CCDC34-202	0.000646944016605899	-1.65611547469155
ENST00000474374.5_ELP4-204	0.000339207902873582	-2.57389564190219
ENST00000263578.10_FOXRED1-201	1.16695234837858e-09	-4.23779609318695
ENST00000534775.1_PTPMT1-205	6.18249300975378e-07	-2.2197763068894
ENST00000695331.1_CAPRIN2-235	0.00331120258750104	-2.81131943676308
ENST00000544176.1_MAGOHB-207	0.000459981540647612	-1.75811713265994
ENST00000538753.5_COPS7A-209	0.00035799217624365	-3.84825046078067
ENST00000596288.7_MCM3-205	0.00342224288080659	-1.5938375092847
ENST00000476436.1_ACOT13-202	1.73225078694542e-05	-1.85985368137442
ENST00000638262.1_EPM2A-208	0.00184099594458037	-2.85933952843281
ENST00000488034.6_CUTA-210	7.09344505661338e-10	-5.65294702898131
ENST00000453779.6_QKI-207	0.00255591624089267	-3.03842111239441
ENST00000520948.5_VEGFA-222	0.00356968177463557	-2.8050066518474
ENST00000371755.9_SLC29A1-206	3.53964307152957e-06	-3.31887501939351
ENST00000424408.6_LAMA4-207	0.00410630483479288	-2.30750015908218
ENST00000651529.1_LAMA4-223	8.21436981148448e-05	-1.96996626644293
ENST00000651860.1_LAMA4-224	0.000781588719389846	-1.97434798958431
ENST00000511896.5_APBB3-219	0.000339207902873582	-3.72872669330957
ENST00000231887.8_EHHADH-201	0.00283574254907022	-2.30346795794397
ENST00000480073.5_NIT2-206	2.59834800297656e-06	-1.58487598415315
ENST00000251654.9_PCCB-201	1.60618927249928e-07	-2.1458190110712
ENST00000417652.6_NCL-203	1.09938167157829e-06	-4.26118388705972
ENST00000593052.5_RPS15-212	0.00178692928165495	-2.65688270840569
ENST00000405333.5_ODC1-202	0.000448691777483656	-1.89736219286358
ENST00000254351.9_SDC1-201	7.22412406903435e-05	-2.24260489465809
ENST00000403076.5_SDC1-203	4.24030867613107e-05	-3.7113352098481
ENST00000281828.8_FARSB-201	1.65025634478372e-05	-1.83422298550367
ENST00000367498.8_IVNS1ABP-202	1.10656305025459e-06	-4.47505128491919
ENST00000340866.10_CRYZ-201	2.45234714578209e-05	-3.03632418157555
ENST00000420607.6_ACADM-203	0.000661822127135034	-1.92022546782818
ENST00000374561.6_ID3-201	5.69937179657058e-07	-1.87712524866256
ENST00000464786.5_TSPAN1-202	0.00358021115558573	-2.24311571722376
ENST00000373912.8_RPA2-203	1.62965341536401e-06	-1.61324745064032
ENST00000689424.1_KMT2A-230	0.00048631802210705	-3.366478237214
ENST00000427587.9_EEF2KMT-201	0.00196426655206132	-3.10212796488643
ENST00000412723.6_PIGZ-202	0.000675529116754845	-2.4812720076772
ENST00000337738.6_PTPA-201	0.00018402593983046	-3.29796523612567
ENST00000425237.5_NEK6-208	0.00114452252370758	-1.68352514262228
ENST00000373503.7_MAPKAP1-205	3.6014277446757e-06	-3.33684549636905
ENST00000473837.5_MAPKAP1-216	0.00227403918586111	-1.75509512926834
ENST00000348459.10_HELLS-201	0.000272963963955665	-2.75783281619335
ENST00000379826.5_SMAD9-202	0.00346689169730326	-2.3183767008389
ENST00000394817.7_SIL1-202	0.000445431231685738	-1.5953165349124
ENST00000614502.4_PDLIM2-218	0.00346392060718235	-2.67651711677413
ENST00000518379.5_EPHX2-204	0.000979132530757151	-3.55399596778837
ENST00000358358.9_ECHDC2-201	0.000302756073522854	-3.26802286005858
ENST00000488268.5_ECHDC2-216	0.00102118006617206	-2.47887187317555
ENST00000533151.5_PEX16-211	0.00326789760919093	-2.19258356203522
ENST00000369976.6_CLCC1-207	1.41796349773895e-06	-3.23398433538478
ENST00000433667.5_ZMIZ2-205	8.70457330942101e-06	-4.51798975923368
ENST00000442711.1_INHBA-203	0.00382600237990229	-2.0090616669936
ENST00000409467.6_NT5C3A-201	0.00103049541716563	-3.24502001351386
ENST00000377960.9_GLIPR2-202	1.36672751531643e-05	-1.78606415783133
ENST00000243040.10_PFDN5-201	0.00312938368452316	-2.5189307592316
ENST00000309931.3_DAW1-201	0.000445431231685738	-1.68844441958398
ENST00000456147.1_OBSL1-205	4.56484232615995e-06	-4.1687142013049
ENST00000244043.5_PTGIS-201	2.5823743647066e-21	-2.24416742868221
ENST00000244217.6_MCEE-201	0.00259755614885667	-2.22611180900734
ENST00000642543.1_SERPINB6-208	0.00445270166805189	-2.05456941586986
ENST00000645375.1_MEA1-205	4.16640572093322e-07	-5.14048606785362
ENST00000319533.9_RPP40-201	0.00112866976857817	-3.01924711711409
ENST00000577745.2_SLC25A35-202	0.00262398345257148	-2.29016515747498
ENST00000245564.8_MSTO1-201	5.31055059456479e-06	-3.45996267185989
ENST00000324913.10_CHCHD5-201	1.17882471516942e-09	-2.01844195745655
ENST00000418251.6_PSD4-204	0.000629893781319105	-3.35534015112863
ENST00000596657.1_ALKBH7-202	0.00115340570766471	-2.80248896267245
ENST00000376105.4_ID1-201	7.11041670963751e-07	-2.13198019451715
ENST00000376112.4_ID1-202	7.49977871929624e-08	-1.98183929404606
ENST00000555856.1_KLC1-220	9.25336667389585e-06	-4.40702129639847
ENST00000595240.5_IRF3-210	0.000468301062465902	-2.58371801805397
ENST00000380839.9_ASL-203	6.32111516367005e-06	-4.31201818450596
ENST00000395332.8_ASL-205	0.00235921587468485	-2.69746760708453
ENST00000673518.1_ASL-217	1.0726319834713e-07	-2.50454416726727
ENST00000246957.10_TRAP1-201	7.15645885378619e-07	-1.64570790369689
ENST00000680894.1_CANX-229	0.000339207902873582	-3.72145847071942
ENST00000372556.3_PPCS-201	2.77491705270328e-05	-3.0949921061749
ENST00000585442.5_PIN1-203	0.00346392060718235	-2.63739067217277
ENST00000262300.13_PKMYT1-201	0.00176059697776676	-3.01799542728525
ENST00000398989.2_TUBA4A-203	0.000624253865043109	-1.698375097538
ENST00000336926.11_HIP1-201	2.32852990991582e-06	-2.20887542176309
ENST00000381565.2_APOBEC3F-202	0.00286637549526288	-2.09293617584108
ENST00000430911.5_IFT22-203	0.00250061753206925	-1.62340064883386
ENST00000261839.12_MYO5C-201	0.00435618722177579	-2.40551855480901
ENST00000531156.5_PSMA1-211	0.000859947303878439	-2.81151129374102
ENST00000652042.1_KRI1-216	0.000597701026895078	-2.11747857813661
ENST00000447102.8_GAMT-202	0.00453333594620817	-1.81937215175279
ENST00000589408.1_FAM98C-209	0.00289354139138092	-2.70494565528455
ENST00000397666.6_METTL26-205	0.00010156653291043	-2.7063621672067
ENST00000352078.8_RGN-202	1.3076822143549e-06	-2.2729450840211
ENST00000470952.2_GGT7-204	0.00208693906545026	-2.93760986056056
ENST00000495192.1_GSE1-210	0.00274806942417393	-3.08896827311225
ENST00000253462.8_GINS2-201	0.00123602594549701	-2.57204882601935
ENST00000696125.1_TBC1D5-231	1.45984248372897e-08	-1.76674426792607
ENST00000393795.8_PSMC3IP-202	7.29868076494617e-08	-5.00460256576179
ENST00000253861.5_EXOC4-201	2.55060435022672e-10	-1.61926924052503
ENST00000353662.4_ACAP3-201	0.00294225326780474	-2.73568437424497
ENST00000464905.1_C1orf159-210	0.00121814030579801	-3.31537406596123
ENST00000559686.3_SNRPA1-208	0.000575761421667135	-3.33777121040324
ENST00000695490.1_NUP210-206	0.000608884334346145	-1.97686454263309
ENST00000254730.11_EEFSEC-201	0.000130790606275573	-1.60087155539346
ENST00000382753.5_TMEM128-202	8.63067425758947e-07	-1.94524671228404
ENST00000254878.8_RIDA-201	0.000111915088216044	-3.19606843390197
ENST00000351223.7_NASP-202	0.000966821000724316	-2.34306004905889
ENST00000456914.7_MUTYH-211	0.00061715413570462	-3.27389857434469
ENST00000455146.8_COG6-204	0.000147686590822865	-3.46564958149815
ENST00000380071.8_RFC3-201	0.000192979244001228	-1.91891406496563
ENST00000374632.7_EPHB2-203	2.47603219359088e-10	-1.73577448701901
ENST00000316185.9_SLC2A11-202	0.00140244787478725	-2.8736796033543
ENST00000521265.5_SARAF-208	0.000224614171850119	-2.78943844744531
ENST00000552561.5_TMEM106C-220	5.85296628781491e-08	-2.07706711465097
ENST00000529444.7_ACP2-203	0.000758023451617554	-1.8281293609897
ENST00000257100.7_SPOCD1-201	3.45156585860448e-05	-2.17999312612777
ENST00000678888.1_KCP-211	0.00152467999034731	-2.98615885819482
ENST00000418555.6_B4GALNT1-202	0.00134008331145647	-3.49181097504324
ENST00000393413.7_MDM2-210	4.22862892297683e-08	-5.08309767932231
ENST00000543046.1_MDM2-228	0.000412272341888717	-3.48780797485791
ENST00000544125.1_MDM2-230	4.63975155600807e-07	-1.89318428570132
ENST00000490807.5_NTPCR-206	3.54849534756087e-10	-1.96693385522107
ENST00000490882.5_FLNB-212	2.47522681076292e-09	-5.91173936251588
ENST00000495157.5_PHF11-216	0.00227572997472468	-3.13802123975533
ENST00000429716.5_DBNL-203	1.6474886391372e-10	-5.88476633558642
ENST00000494774.5_DBNL-220	5.01853626640748e-08	-2.01486305471156
ENST00000358604.7_ZNG1B-202	1.43139815165066e-07	-4.76239640730438
ENST00000409400.1_BIN1-211	4.7388234924204e-05	-2.6961646061104
ENST00000376016.8_YME1L1-202	0.00110812107073241	-2.380251592546
ENST00000431857.5_FPGS-206	1.35289930582429e-05	-4.37225292886462
ENST00000380375.4_BPHL-202	0.00326789760919093	-1.81309210223694
ENST00000360025.7_ARRB1-201	1.18594682430913e-16	-1.75710913046893
ENST00000529073.5_CCDC90B-211	3.7544596134568e-11	-3.27138721121541
ENST00000534360.1_CFAP300-205	0.00189346946229306	-2.23831052293702
ENST00000527260.5_DCUN1D5-203	3.87981906048963e-07	-4.65550086951602
ENST00000527992.5_SLC37A4-210	1.22549869147074e-06	-2.37620666899451
ENST00000484646.1_ATRAID-205	0.000637581839737207	-3.08855945584398
ENST00000371485.8_CEP55-201	0.00101919158495059	-2.0040117037392
ENST00000260753.8_KIF20B-201	0.000230184695601144	-2.09547253324122
ENST00000445951.5_FAM149B1-203	8.22593063456013e-05	-2.60207131571216
ENST00000392640.6_METTL5-203	1.22181455635851e-10	-5.7668573854794
ENST00000475611.1_WDR12-205	2.14264995382526e-06	-1.59764148729128
ENST00000352301.8_HNRNPD-202	4.26297264324255e-09	-2.65063427747344
ENST00000353341.8_HNRNPD-203	3.76708418205894e-12	-2.1980958586366
ENST00000703968.1_HNRNPD-213	0.00115340570766471	-2.50289965342011
ENST00000644866.2_FGF2-203	6.88734915816421e-13	-6.63610879146082
ENST00000695401.1_RGS3-231	0.00196065604422217	-3.16508323639588
ENST00000403593.9_SDSL-202	8.45721811817924e-05	-2.51094044446915
ENST00000540016.5_MMAB-206	0.00239065786507575	-1.85695063225122
ENST00000533776.1_BRCA2-205	0.00154090934342157	-3.31995081726871
ENST00000267113.4_ESYT1-201	0.00335124619151179	-1.8095978860357
ENST00000267568.8_PTGR2-201	0.00168214455800626	-2.96992331923099
ENST00000267973.7_SKIC8-201	3.27021852658411e-09	-1.70293521163236
ENST00000268057.9_BBS4-201	0.000363839929789425	-1.6546978936411
ENST00000268058.8_PML-201	4.97508741347479e-06	-4.65077112112244
ENST00000327237.7_RUSF1-201	7.10848799875274e-05	-1.74339323677937
ENST00000268379.9_UQCRC2-201	5.5063397697383e-12	-2.03294695319161
ENST00000379661.8_KATNB1-201	3.16352454516216e-11	-2.02665164670335
ENST00000563462.1_KATNB1-205	0.00341091237351653	-2.07946495361542
ENST00000569885.6_GCSH-206	0.000280804320756263	-2.18995973066191
ENST00000563594.6_DEF8-210	3.15227318734465e-11	-6.06908111259029
ENST00000566079.5_DEF8-216	0.000423831695495733	-3.00542152710032
ENST00000269468.10_MBD1-201	0.000101973679305349	-3.24780835107424
ENST00000317040.12_MVB12A-201	4.47348312138695e-07	-1.89240609154832
ENST00000270722.10_PRDM16-201	0.00300928207723818	-1.96125056514679
ENST00000374695.8_HSPG2-203	1.41820122781256e-13	-1.63877513155339
ENST00000635682.1_HSPG2-214	8.72397647050112e-05	-1.71927239610869
ENST00000361531.6_MRPL24-201	0.00154322168237952	-1.59588354554311
ENST00000368211.8_MRPL24-202	4.08756454139946e-06	-1.65194358348094
ENST00000366991.5_DTL-201	0.00104106497787246	-2.64626664018591
ENST00000489149.1_DTL-204	0.00367830541633494	-3.06049269417859
ENST00000350592.7_C1orf43-201	1.44609875136207e-17	-7.85638047899736
ENST00000368799.2_FLG-201	0.000832028149459309	-1.87088058526197
ENST00000497677.5_CTDSP1-214	0.00466305671649908	-2.06750533482439
ENST00000621757.1_COL8A1-208	5.14704969899812e-07	-2.15186505432541
ENST00000512087.5_OCIAD2-207	0.00332100807987935	-1.71621254278475
ENST00000462674.1_BOD1-203	5.3387775274421e-05	-3.86204428400656
ENST00000357429.10_C7orf50-201	0.000315469539948697	-1.7775004398352
ENST00000695776.1_ZNF185-211	1.67381346256989e-07	-2.53236719978877
ENST00000276500.4_RGS20-201	0.00313730576429581	-1.62190624215621
ENST00000419686.2_PLPP5-201	8.37645915198884e-05	-1.6441019926225
ENST00000276533.4_GINS4-201	1.32996953360511e-05	-2.94807891594325
ENST00000522800.5_EIF3H-211	1.58950584612594e-06	-4.32225562187318
ENST00000449291.7_NAPRT-204	0.000107226028961905	-3.4328784158367
ENST00000543693.5_NFIB-210	0.000720086504006874	-3.57622434251707
ENST00000578845.2_CDKN2A-212	0.000369130926557132	-3.46576126602155
ENST00000341734.8_ASTN2-203	0.000367159395277558	-2.65369031705845
ENST00000468019.5_RPL7A-205	0.00443681386911772	-2.79212848887934
ENST00000481476.1_PTGES-202	0.00121822854088479	-1.95694801090926
ENST00000323301.8_LRSAM1-202	0.00286637776195062	-2.69436515562532
ENST00000611306.1_LRMDA-216	4.55694185862953e-05	-1.61590158322195
ENST00000278460.12_CSTPP1-201	1.06682661942817e-06	-1.68466164466808
ENST00000525895.5_CSTPP1-207	2.384326002826e-07	-4.77712856528466
ENST00000524782.6_ARFGAP2-205	3.96241336550889e-12	-1.78618425464645
ENST00000528041.5_ARFGAP2-215	2.23820322870741e-05	-4.08205315177172
ENST00000278550.12_TENM4-201	0.000117910811479733	-2.24447353264722
ENST00000529221.6_TTC12-219	0.00406944848070561	-2.23709310223932
ENST00000694934.1_HYOU1-227	0.000192770997571315	-3.22461203642338
ENST00000428830.6_CHEK1-203	0.00285178414582935	-1.97330580991017
ENST00000411589.6_TMEM25-205	0.00223291885962867	-2.69105878635213
ENST00000373750.9_DSN1-203	0.000832028149459309	-3.2416023402731
ENST00000317459.11_TRPT1-201	0.000966265090168099	-1.89240676847374
ENST00000394547.7_TRPT1-203	4.88832847413686e-06	-3.31637585810186
ENST00000279263.14_TM7SF2-201	1.30549627715906e-08	-1.89980671582363
ENST00000529583.5_TMEM218-209	0.00494147639070618	-2.79809829574982
ENST00000532234.5_PRSS23-206	2.47522681076292e-09	-3.74595012477816
ENST00000532572.1_PRSS23-207	0.00463785964691788	-2.73990017864158
ENST00000510052.5_ATPSCKMT-206	0.00211146926520855	-2.16024097152492
ENST00000545373.1_ABCB9-217	0.000425267705128818	-3.12138730130623
ENST00000376032.9_TEX30-206	0.00495685941163034	-2.49741251218174
ENST00000378825.5_CCDC3-201	0.000517663650970297	-1.76035992946083
ENST00000392594.7_THYN1-203	4.69092651243972e-12	-2.44522604752064
ENST00000281419.8_ASAP2-201	2.88523533354566e-12	-2.75687887003301
ENST00000281453.10_CENPU-201	0.000966821000724316	-3.03815303301946
ENST00000510146.5_CENPU-205	0.00450995885524182	-2.60798464955291
ENST00000282074.7_SPC25-201	0.000602557145007748	-3.17996872042384
ENST00000551804.5_PFKM-225	2.58606295647061e-07	-3.76307521105312
ENST00000602300.5_HNRNPDL-206	6.75874429507929e-24	-2.4787242153448
ENST00000614627.4_HNRNPDL-207	0.0043286606073143	-2.39465424967696
ENST00000445150.3_SRP19-203	0.00210218260537205	-3.02031305383354
ENST00000283006.7_CENPH-201	1.14198847720319e-06	-2.92695823264398
ENST00000674984.1_CAST-247	2.14264995382526e-06	-4.31836065656737
ENST00000284290.8_TBRG1-201	5.12514962674686e-08	-4.92946998317241
ENST00000504170.2_ZCCHC10-203	0.00100029200568233	-2.94291646444974
ENST00000357443.2_MOV10-201	0.00130549944876432	-2.92862061786681
ENST00000286070.10_RBM45-201	0.000237153518541328	-2.07169679268105
ENST00000413966.2_PDIA4-202	7.68518067284865e-07	-2.18811122905151
ENST00000652332.1_PDIA4-204	2.38798612203085e-07	-1.69604757282118
ENST00000622845.5_RMND1-204	0.00234454141215009	-3.0752219042341
ENST00000544599.5_TMBIM4-209	0.00176345868926529	-1.7341602201619
ENST00000286627.10_KCNMA1-201	6.98880845184196e-09	-2.76606410049973
ENST00000639716.1_KCNMA1-269	3.87548379906186e-05	-3.27909883301547
ENST00000486719.5_RWDD2B-206	0.00164297169482284	-3.10495036312161
ENST00000328273.11_PHKG2-201	7.48409148567685e-06	-1.97329504905949
ENST00000287600.9_PDE6D-201	7.30677178201219e-11	-2.35254133794019
ENST00000383820.10_RPUSD3-201	0.00207913261464182	-1.73696182720589
ENST00000457367.5_EXOG-212	0.00056449060538918	-3.4758504454882
ENST00000313250.10_DHRS4-201	5.73408684979467e-05	-1.7496794559108
ENST00000379624.6_BABAM2-204	1.34963386076113e-08	-2.37700734679451
ENST00000425248.5_COPG2-202	9.25949534638283e-05	-1.92560206662337
ENST00000517305.5_DMTN-207	0.000937183360625569	-2.82898607726984
ENST00000393366.7_ATP5MC1-202	0.00230253228935319	-2.08597316697858
ENST00000314103.6_CHAF1B-201	0.00312938368452316	-2.10082397064465
ENST00000375341.8_ALDH4A1-202	2.84718479041243e-05	-1.59495157043862
ENST00000348579.6_ZDHHC1-201	0.00398048611026718	-2.57358666999377
