	padj	log2FoldChange
ENST00000409458.3_GPNMB-203	1.34262022316749e-17	2.0586933357929
ENST00000354115.6_IL1RN-202	6.69873625174747e-15	3.92416293127993
ENST00000373425.8_ANGPTL2-202	1.06379895388217e-08	1.98011476403052
ENST00000259526.4_CCN3-201	1.51560237339125e-37	2.66997062291027
ENST00000610745.5_CYP1B1-205	6.72636303056768e-07	1.71366988412978
ENST00000509107.1_HNRNPD-207	0.00199973237074528	2.96713652663089
ENST00000509142.5_SEC31A-228	0.00155662330310865	3.04431555541686
ENST00000505713.1_PPA2-213	0.00247976154153029	2.19773593773694
ENST00000547064.5_TARBP2-206	0.00240861592391313	2.62324907966988
ENST00000557001.5_FRMD6-214	0.00214271154936524	2.86675235170731
ENST00000379727.8_CYP1A1-201	2.1278606363534e-05	2.81047526139983
ENST00000395048.6_CYP1A1-202	0.000118905895215814	2.47043684559813
ENST00000557939.2_EFL1-204	0.00340425843747422	3.04461855930063
ENST00000565270.1_KIFC3-219	6.98097747212788e-13	1.62838224776069
ENST00000562986.5_DEF8-209	1.4408817738331e-06	4.24672191046094
ENST00000597808.5_SAE1-208	3.73787928679868e-05	3.79855593193563
ENST00000271651.8_CTSK-201	6.12074224621941e-29	2.210538078972
ENST00000366899.4_DUSP10-201	3.40079742744971e-10	2.15920627056569
ENST00000548360.1_ENST00000548360	5.80550730026523e-08	1.89218046596166
ENST00000506226.6_OCIAD2-203	4.30494298176062e-05	2.36822648040354
ENST00000678910.1_G3BP1-269	0.00131053258284213	2.01950957750623
ENST00000367660.4_ABRACL-201	4.99101222053421e-15	1.58468871604044
ENST00000523064.1_RGS20-208	4.31279389121955e-07	3.04757461270773
ENST00000489842.1_GTF3C5-210	0.000858932736337075	2.77808011667459
ENST00000373064.9_SLC25A25-201	0.00400051212466647	1.84259247876779
ENST00000627920.2_ARFGAP2-229	0.00448451715047374	2.78482427335628
ENST00000325234.5_PLCB3-202	0.00213512321557705	1.91811854165955
ENST00000354636.7_HMGA2-201	9.60747027362408e-05	2.29457741201844
ENST00000280362.8_PTS-201	0.00159422262605746	1.95408000942254
ENST00000546289.5_ABCB9-219	1.22218510683798e-05	1.86384369820555
ENST00000552752.5_PFKM-227	0.000644694877202238	3.37221590574953
ENST00000283534.4_TMEM251-201	8.82048384231637e-12	1.89657069558606
ENST00000415050.3_TMEM251-202	0.000757542868218271	1.99147793140462
ENST00000286918.9_ANKRD9-201	0.000291905736163914	1.86274272026737
ENST00000610520.5_EEF1A1-211	0.00120694525190006	3.0853724657115
ENST00000435221.6_TNFRSF14-205	0.00049829904986516	2.19382841381399
ENST00000466750.5_TNFRSF14-210	8.82984858391498e-11	3.97198203549912
ENST00000289316.2_H2BC5-201	2.80172110377725e-09	2.50244656196338
ENST00000488418.2_UBE2J2-216	5.55224901265672e-05	2.58214583480853
ENST00000291722.11_CACFD1-201	0.00150084879927742	2.9720175376886
ENST00000415314.7_GPATCH4-202	0.00495327369772498	2.63898588170588
ENST00000588173.1_IER2-203	0.00327458499471041	1.6250797892116
ENST00000626660.1_SQSTM1-216	1.29882412571731e-05	1.85252930988044
ENST00000597212.5_DMKN-264	0.00348842154155672	2.4236766909155
ENST00000564436.5_JMJD8-204	0.00205427002417408	2.51318559062648
ENST00000570037.5_JMJD8-214	0.00388162705969939	2.45631794558815
ENST00000302956.8_AMDHD2-202	0.00102529931279518	2.66437878289594
ENST00000563145.1_AMDHD2-205	0.000138940653123745	1.85898861416477
ENST00000563453.1_AMDHD2-207	0.000398035884047292	2.26066765004886
ENST00000566947.5_AMDHD2-213	0.00279699440839813	2.49257274436112
ENST00000648227.1_AMDHD2-219	0.000241947199623161	2.01299253120666
ENST00000496267.1_BROX-206	0.00497227236594213	2.30876943671781
ENST00000401576.1_PEX13-202	0.00445071427362577	2.75119698095605
ENST00000543891.5_TMEM183A-205	2.91279207487119e-07	2.72165044706409
ENST00000357501.6_TMEM79-202	0.00470929697113445	2.77508591506261
ENST00000474473.1_IFI16-208	3.29242419729434e-05	1.69607383327277
ENST00000296099.2_UCN-201	9.40211263457305e-09	2.08197985008303
ENST00000296210.11_TPRA1-201	7.99779621278182e-05	4.0224508936488
ENST00000296233.4_KLF15-201	0.00476898444604791	2.51347802375642
ENST00000483676.1_PLXNB1-215	0.00227225663582871	2.71331940404801
ENST00000442740.1_CCDC51-204	1.57561662216121e-08	1.83254153691657
ENST00000296839.5_FOXQ1-201	2.42694242234373e-25	2.43111220691034
ENST00000534149.6_CTSB-227	6.44683665852138e-05	3.47814016204448
ENST00000473723.5_SUN3-209	1.21463455408783e-07	2.1222229191632
ENST00000521369.2_OXR1-212	0.000346575324015123	2.8600278615792
ENST00000452248.6_STOML2-202	0.000464355518210088	1.87966634350667
ENST00000374139.8_DRGX-201	2.23437929329273e-08	2.64822453249965
ENST00000527108.6_IFTAP-205	0.000644694877202238	2.90444819803476
ENST00000476243.5_CENPV-203	0.000202171821016399	2.57177899739766
ENST00000533637.5_STX3-206	3.23152851452395e-18	2.12315405404517
ENST00000641815.1_STX3-208	1.69289548739484e-21	1.80142452590793
ENST00000475752.1_SCG5-205	2.67217397263748e-09	2.84263577705716
ENST00000592515.1_UBXN6-209	3.05757260168008e-05	3.7809237292457
ENST00000570699.1_TLCD3A-203	0.00290369503329058	1.86351212686611
ENST00000301336.7_RILP-201	0.00309688779481643	1.89609964852297
ENST00000409644.6_WDR81-202	3.11821404267412e-08	1.66512974116272
ENST00000641834.2_C19orf48-214	0.000703815043147495	3.68047774922492
ENST00000564824.5_ZNF598-205	5.37138994048428e-05	4.19202483362596
ENST00000394836.7_RAB3IL1-202	0.000280687673957621	1.69332838564733
ENST00000535296.5_SLC3A2-206	9.357038494944e-05	3.51629603418341
ENST00000476842.1_SMIM4-202	1.8296359459662e-06	1.82654641491241
ENST00000565845.5_ATXN2L-217	5.11380299092378e-05	3.72101532579208
ENST00000675491.1_HINT1-214	3.49486945076169e-07	3.78882984639986
ENST00000334536.12_SPNS1-203	0.00211684409931134	3.02365791382255
ENST00000304222.3_ADORA2B-201	4.08234023697744e-39	1.8751067269857
ENST00000452211.5_NME6-214	0.00471232519036667	2.79668955785326
ENST00000562305.5_CALB2-205	0.0026258057074023	2.55821437381336
ENST00000527410.3_HINFP-204	9.80114932696317e-05	1.86373014886674
ENST00000434210.5_SPTLC3-203	0.00379713508334349	1.68097404061072
ENST00000525593.5_NADSYN1-206	0.00477551608470094	1.93228573470099
ENST00000481771.5_MTX1-204	8.07493816257455e-09	1.67378784634129
ENST00000495492.1_MTX1-205	0.000104328238378635	1.68068541497221
ENST00000392496.3_SPHK1-202	1.18693330597006e-05	1.91494984705545
ENST00000592299.6_SPHK1-210	1.37158505790705e-08	1.62513959949463
ENST00000316409.2_FAM89B-201	0.0001211886685755	1.80300915995111
ENST00000483783.1_DPP7-210	0.000136848582809087	1.81507235461502
ENST00000374694.3_FZD8-201	1.04614591726096e-17	2.41555566293907
ENST00000313578.4_AQP11-201	1.12272815049313e-08	1.61424666643497
ENST00000533377.1_GRINA-209	0.000422975571997754	1.74106058303139
ENST00000592558.1_EIF3K-211	6.81306046767686e-13	2.70859518780582
ENST00000553735.1_SOCS4-203	0.000629539727636634	3.4717372957243
ENST00000298743.9_GAS1-201	5.50759232867582e-06	3.08595878245316
ENST00000314088.6_H2AC6-201	1.61048683250375e-05	1.93347975572893
ENST00000377791.4_H2AC6-202	1.83264160201013e-11	2.1802201228853
ENST00000541458.5_ZNF101-205	0.00160579647982707	3.04297184911424
ENST00000552212.5_PRKAG1-217	0.000494295565839985	3.35028306057937
ENST00000517514.1_CLN8-202	0.00227178886498877	3.07857827074331
ENST00000546655.1_MFSD5-203	0.0013412196970809	3.46517530788299
ENST00000551660.2_MFSD5-204	0.000615447169372595	3.31283402266873
ENST00000560468.6_ANXA2-233	0.00344251149798568	2.5258484173951
ENST00000552173.5_DAZAP2-213	3.61112401888088e-06	4.23753187739744
ENST00000395560.7_UPP1-202	1.39524439532234e-14	2.11481117716788
ENST00000416681.5_UPP1-204	0.00042024780398127	1.81907354096246
ENST00000421046.5_UPP1-206	0.000316521284266258	1.68761554461752
ENST00000444999.5_UPP1-209	2.51229327345089e-05	1.63428489460515
ENST00000399300.7_RBM12B-201	0.00110622224597187	3.15524617804835
ENST00000455271.5_RPS27L-204	6.19680869084646e-06	1.93500356778271
ENST00000626064.1_POLR1D-208	9.45521679898763e-07	1.64783166918159
ENST00000568370.1_MT1X-204	9.06506821009147e-05	2.4701320937154
ENST00000572671.1_SIRT7-209	0.00204760219248698	2.40776837978751
ENST00000486516.5_COMMD6-210	1.18382608610106e-06	4.47834039999229
ENST00000444387.7_SH2D5-202	0.00133996949670544	2.71212328390502
ENST00000330914.7_TUBB-206	0.000133187072573657	1.86371365311229
ENST00000478459.5_EPHB4-205	1.61048683250375e-05	4.16017670777462
ENST00000552819.5_PCBP2-223	0.000126725659596981	1.6255234813574
ENST00000409858.8_UAP1L1-202	0.000259116182114642	2.1513713786645
ENST00000474787.1_UAP1L1-203	0.00241854659267085	1.88656523536992
ENST00000378953.8_IRF1-AS1-203	0.00104529376897271	2.12032845003065
ENST00000362007.6_GLMP-201	6.37121926654539e-20	2.36557632727402
ENST00000415237.1_SUGCT-AS1-201	0.00465782399730886	2.14709206604968
ENST00000375631.5_NEU1-206	6.64915771060125e-06	2.29796552469576
ENST00000491768.5_NEU1-208	2.70403705295069e-13	1.95579245504118
ENST00000677512.1_NEU1-211	3.53955691896011e-08	1.8523290611839
ENST00000469182.1_BAG6-261	0.00467985279186777	1.59074802419828
ENST00000658000.1_MIR1915HG-201	0.000538613899670704	1.90652217700226
ENST00000382133.9_PCOTH-201	0.00131053258284213	1.96084295928025
ENST00000387372.1_MT-TQ-201	0.000867887294321618	1.61131312683502
ENST00000387460.2_MT-TT-201	4.26093438529395e-07	1.64964280298194
ENST00000533729.1_ARL2-206	0.00041148853055339	2.06657637742988
ENST00000329478.4_ADAT3-201	1.91048419349122e-05	1.87840670327203
ENST00000451101.1_DCDC2C-202	0.00182547997459657	1.83715180975632
ENST00000489336.5_ZNF433-AS1-203	1.40471052901385e-11	2.07219782630844
ENST00000707000.1_ZGLP1-204	0.00012689918405199	3.73613086933127
ENST00000576679.1_MCRIP1-211	3.52032788135947e-10	5.63540699525763
ENST00000391707.7_LINC00685-201	7.62422025146598e-07	1.94097438814204
ENST00000391707.7_PAR_Y_LINC00685-201	7.62422025146598e-07	1.94097438814204
