	padj	log2FoldChange
ENST00000398337.8_INF2-204	1.43349887840378e-09	-1.99282170273993
ENST00000423617.2_NBDY-202	0.000204905346322086	-3.22856801564152
ENST00000384919.1_MIR621-201	6.42305462562982e-05	-4.1045244091159
ENST00000612795.2_CSNK1E-215	7.92189618359657e-18	-2.05430383298771
ENST00000600321.5_ZNF880-206	0.000622048105233358	-1.73612495241217
ENST00000336708.11_TRIM16-201	1.70631557842103e-05	-1.719417665736
ENST00000488805.5_NUTM2B-AS1-206	0.00313101711948824	-2.1628382107479
ENST00000447767.1_APCDD1L-DT-207	0.000382601875741367	-1.62838978078706
ENST00000660450.1_LINC00857-203	7.74397599925588e-07	-2.11665322345201
ENST00000461960.5_UBE2V1-208	0.000598306219082017	-3.30908775963267
ENST00000533812.6_LINC02551-202	0.00100286561844866	-2.89195695785523
ENST00000543979.1_ENST00000543979	0.000849718451751557	-3.18737652467551
ENST00000546686.1_KRT7-AS-201	5.86331260263397e-05	-2.26577954893559
ENST00000578482.1_ENST00000578482	0.00203788063744381	-2.44726813016015
ENST00000619541.4_SYNRG-225	0.000226516193254622	-4.08861113912052
ENST00000369159.3_H2AC18-201	7.78226936031712e-10	-2.10814373558622
ENST00000685210.1_ENST00000685210	1.04915087124945e-20	-1.70780441740454
ENST00000445836.5_TMEM191A-208	0.00311319642263006	-3.39124679083203
